dataset_run_id,jira_issue_key,jira_shadow_issue_id,query_text,candidate_episode_id,candidate_scenario_id,candidate_severity,candidate_incident_type,candidate_root_cause_category,candidate_services,label,bm25_raw,text_score,service_overlap,severity_match,incident_term_match,telemetry_strength,baseline_score,raw_telemetry_bm25_raw,raw_telemetry_text_score,raw_telemetry_service_overlap,raw_telemetry_activity_signal,raw_telemetry_alert_signal,raw_telemetry_log_signal,raw_telemetry_trace_signal,raw_telemetry_query_service_delta_signal,raw_telemetry_restart_signal,raw_telemetry_outage_signal,raw_telemetry_traffic_pressure_signal,raw_telemetry_latency_signal,raw_telemetry_restart_event_signal,raw_telemetry_rollout_unavailable_signal,raw_telemetry_recovery_complete_signal,raw_telemetry_recovery_incomplete_signal,raw_telemetry_service_local_delta_signal,raw_telemetry_shape_alignment,raw_telemetry_confusion_penalty,raw_telemetry_score,provenance_alert_overlap_count,provenance_trace_overlap_count,window_count,alert_fingerprint_count,trace_count,exact_log_entries,service_context_log_entries,namespace_context_log_entries,scoring_policy,rank,raw_telemetry_rank,query_id,query_dataset_run_id,original_jira_issue_key,candidate_dataset_run_id,candidate_original_jira_issue_key,candidate_same_dataset_run,candidate_scope,candidate_scenario_family,candidate_service_overlap_bucket,global_candidate_count_for_query,split,source_dataset_run_id
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,checkoutservice-pod-restart-major,major,degradation,workload_restart,"[""cartservice"",""checkoutservice"",""frontend"",""paymentservice""]",0,1.122981,0.290156,0.4,1.0,0.0,1.0,0.399586,0.042577,0.764361,0.4,0.876071,0.979521,1.0,0.926291,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.517455,8,0,12,14,600,14207,28025,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,46,52,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,False,cross_run_hard_negative,restart,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r01-cart-redis-degradation-critical-20260519T021846Z,cart-redis-degradation-critical,critical,outage,dependency_failure,"[""cartservice"",""checkoutservice"",""frontend"",""redis-cart""]",0,0.240999,0.062269,0.4,0.0,0.0,1.0,0.174248,0.043703,0.784581,0.4,0.877264,0.874094,1.0,0.899946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.439992,7,0,12,7,500,16939,31076,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,63,66,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1004,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r01-productcatalog-bad-config-critical-20260519T022439Z,productcatalog-bad-config-critical,critical,degradation,bad_configuration,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.877274,0.22667,1.0,0.0,0.0,0.989342,0.444456,0.05106,0.916649,1.0,0.844621,0.874094,0.981907,0.926291,0.671211,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.671211,0.671211,0.164394,0.861395,7,0,9,10,600,8464,15759,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,37,10,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1005,False,cross_run_hard_negative,configuration,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r01-loadgenerator-noisy-high-traffic-nearmiss-20260519T023029Z,loadgenerator-noisy-high-traffic-nearmiss,minor,near_miss,traffic_pressure,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,3.822969,0.987779,1.0,0.0,0.0,1.0,0.863279,0.048508,0.870841,1.0,0.850512,0.956907,1.0,0.826189,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.934686,8,0,9,15,300,11587,17932,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,2,6,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r01,,False,cross_run_hard_negative,near_miss,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r01-productcatalog-latency-nearmiss-20260519T023453Z,productcatalog-latency-nearmiss,minor,near_miss,dependency_latency,"[""frontend"",""productcatalogservice""]",0,0.824777,0.213106,0.666667,0.0,0.0,0.988741,0.336983,0.055517,0.996658,0.666667,0.845654,0.916254,0.981264,0.926291,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.734214,8,0,6,17,600,8414,15031,30000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,49,20,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r01,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r01-baseline-normal-traffic-20260519T023838Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.1367,0.293701,1.0,0.0,0.0,0.837465,0.478285,0.050344,0.903792,1.0,0.733266,0.650515,0.827301,0.767732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705525,7,0,3,7,200,2037,5240,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,26,33,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r01,,False,cross_run_hard_negative,baseline,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r02-baseline-normal-traffic-20260519T024056Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.152188,0.297703,1.0,0.0,0.0,0.834813,0.480433,0.052727,0.946584,1.0,0.732249,0.650515,0.824385,0.767732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719894,7,0,3,7,200,1983,5256,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,23,25,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r02,,False,cross_run_hard_negative,baseline,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r02-productcatalog-latency-major-20260519T024248Z,productcatalog-latency-major,major,degradation,dependency_latency,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.87997,0.485747,1.0,1.0,0.0,1.0,0.687161,0.050307,0.903137,1.0,0.848105,0.821726,0.995556,0.926291,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.835882,7,0,9,7,600,9598,16119,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,10,12,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r02,OBSRV-1001,False,cross_run_hard_negative,latency,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r02-paymentservice-unavailable-critical-20260519T024838Z,paymentservice-unavailable-critical,critical,outage,dependency_failure,"[""checkoutservice"",""frontend"",""paymentservice""]",0,0.247158,0.063861,0.5,0.0,0.0,1.0,0.205123,0.045135,0.810288,0.5,0.861246,0.919425,1.0,0.948573,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47511,8,0,9,14,700,10540,16379,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,59,60,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r02,OBSRV-1002,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r02-recommendationservice-pod-restart-nearmiss-20260519T025337Z,recommendationservice-pod-restart-nearmiss,minor,near_miss,workload_restart,"[""frontend"",""recommendationservice""]",0,0.007699,0.001989,0.25,0.0,0.0,1.0,0.096094,0.048392,0.86876,0.25,0.860859,0.909772,1.0,0.899946,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.509072,8,0,6,17,500,12750,22906,30000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,69,54,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r02,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r02-checkoutservice-pod-restart-major-20260519T025802Z,checkoutservice-pod-restart-major,major,degradation,workload_restart,"[""cartservice"",""checkoutservice"",""frontend"",""paymentservice""]",0,1.167021,0.301535,0.4,1.0,0.0,1.0,0.405844,0.046262,0.830521,0.4,0.875992,0.979521,1.0,0.926291,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.53994,8,0,12,14,600,14185,28205,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,43,47,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r02,OBSRV-1003,False,cross_run_hard_negative,restart,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r02-cart-redis-degradation-critical-20260519T030229Z,cart-redis-degradation-critical,critical,outage,dependency_failure,"[""cartservice"",""checkoutservice"",""frontend"",""redis-cart""]",0,0.245485,0.063428,0.4,0.0,0.0,1.0,0.174886,0.043738,0.785203,0.4,0.883928,0.874094,1.0,0.948573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.44149,7,0,12,7,700,16880,31089,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,62,65,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r02,OBSRV-1004,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r02-productcatalog-bad-config-critical-20260519T030823Z,productcatalog-bad-config-critical,critical,degradation,bad_configuration,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.877274,0.22667,1.0,0.0,0.0,0.984967,0.444368,0.050661,0.909487,1.0,0.842741,0.874094,0.977215,0.926291,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.814125,7,0,9,10,600,8106,15642,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,38,15,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r02,OBSRV-1005,False,cross_run_hard_negative,configuration,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r02-loadgenerator-noisy-high-traffic-nearmiss-20260519T031409Z,loadgenerator-noisy-high-traffic-nearmiss,minor,near_miss,traffic_pressure,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,3.870266,1.0,1.0,0.0,0.0,1.0,0.87,0.050621,0.908777,1.0,0.858309,0.956907,1.0,0.899946,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.949257,8,0,9,15,500,11267,17524,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,1,3,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r02,,False,cross_run_hard_negative,near_miss,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r02-productcatalog-latency-nearmiss-20260519T031833Z,productcatalog-latency-nearmiss,minor,near_miss,dependency_latency,"[""frontend"",""productcatalogservice""]",0,0.790023,0.204126,0.666667,0.0,0.0,0.99045,0.332078,0.05178,0.929573,0.666667,0.83658,0.885426,0.985216,0.878495,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.708684,8,0,6,14,431,8726,15031,30000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,51,32,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r02,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r02-baseline-normal-traffic-20260519T032217Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.1367,0.293701,1.0,0.0,0.0,0.83819,0.478299,0.046388,0.832777,1.0,0.714876,0.650515,0.833261,0.668107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678296,7,0,3,7,100,2152,5262,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,25,36,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r02,,False,cross_run_hard_negative,baseline,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r03-baseline-normal-traffic-20260519T032434Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.152188,0.297703,1.0,0.0,0.0,0.842118,0.480579,0.054544,0.979199,1.0,0.735082,0.650515,0.8324,0.767732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731484,7,0,3,7,200,2135,5296,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,22,21,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r03,,False,cross_run_hard_negative,baseline,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r03
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r03-productcatalog-latency-major-20260519T032626Z,productcatalog-latency-major,major,degradation,dependency_latency,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.87997,0.485747,1.0,1.0,0.0,1.0,0.687161,0.050307,0.903137,1.0,0.84773,0.821726,0.994705,0.926291,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.83582,7,0,9,7,600,9523,16048,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,11,13,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r03,OBSRV-1001,False,cross_run_hard_negative,latency,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r03
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r03-paymentservice-unavailable-critical-20260519T033217Z,paymentservice-unavailable-critical,critical,outage,dependency_failure,"[""checkoutservice"",""frontend"",""paymentservice""]",0,0.253197,0.065421,0.5,0.0,0.0,1.0,0.205982,0.043486,0.78067,0.5,0.846263,0.892665,1.0,0.867715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.461363,8,0,9,12,400,10633,16371,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,55,62,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r03,OBSRV-1002,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r03
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r03-recommendationservice-pod-restart-nearmiss-20260519T033718Z,recommendationservice-pod-restart-nearmiss,minor,near_miss,workload_restart,"[""frontend"",""recommendationservice""]",0,0.00775,0.002003,0.25,0.0,0.0,1.0,0.096101,0.039852,0.715433,0.25,0.851521,0.896196,1.0,0.826189,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.454539,8,0,6,15,300,12796,22867,30000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,68,63,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r03,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r03
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r03-checkoutservice-pod-restart-major-20260519T034143Z,checkoutservice-pod-restart-major,major,degradation,workload_restart,"[""cartservice"",""checkoutservice"",""frontend"",""paymentservice""]",0,1.089346,0.281465,0.4,1.0,0.0,1.0,0.394806,0.044694,0.802356,0.4,0.876165,0.979521,1.0,0.926291,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.530385,8,0,12,14,600,14233,28293,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,48,51,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r03,OBSRV-1003,False,cross_run_hard_negative,restart,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r03
2026-05-19-dataset-v3-compact-compact-b-r01,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-a-r03-cart-redis-degradation-critical-20260519T034610Z,cart-redis-degradation-critical,critical,outage,dependency_failure,"[""cartservice"",""checkoutservice"",""frontend"",""redis-cart""]",0,0.248854,0.064299,0.4,0.0,0.0,1.0,0.175364,0.042543,0.763749,0.4,0.87276,0.874094,1.0,0.867715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.432047,7,0,12,7,400,16709,31102,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,61,68,2026-05-19-dataset-v3-compact-compact-b-r01::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-a-r03,OBSRV-1004,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-a-r03
